movie_id,title,cast,crew
13475,Star Trek,"Chris Pine, Zachary Quinto, Leonard Nimoy, Eric Bana, Bruce Greenwood","Director: J.J. Abrams; Writer: Alex Kurtzman, Roberto Orci"
557,Spider-Man,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson",Director: Sam Raimi; Writer: David Koepp
82702,How to Train Your Dragon 2,"Jay Baruchel, Gerard Butler, Kristen Wiig, Jonah Hill, Cate Blanchett",Director: Dean DeBlois; Writer: Dean DeBlois
205584,Gods of Egypt,"Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler, Courtney Eaton, Elodie Yung","Director: Alex Proyas; Writer: Matt Sazama, Burk Sharpless"
10048,Stealth,"Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard, Richard Roxburgh",Director: Rob Cohen
13183,Watchmen,"Malin Åkerman, Billy Crudup, Carla Gugino, Jeffrey Dean Morgan, Patrick Wilson","Director: Zack Snyder; Writer: David Hayter, Alex Tse"
944,Lethal Weapon 4,"Mel Gibson, Danny Glover, Joe Pesci, Rene Russo, Jet Li",Director: Richard Donner; Writer: Channing Gibson
1927,Hulk,"Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas, Nick Nolte","Director: Ang Lee; Writer: James Schamus, Michael France"
72559,G.I. Joe: Retaliation,"Dwayne Johnson, D.J. Cotrona, Adrianne Palicki, Bruce Willis, Ray Park","Director: Jon M. Chu; Writer: Rhett Reese, Paul Wernick"
7364,Sahara,"Matthew McConaughey, Penélope Cruz, Steve Zahn, William H. Macy, Lennie James","Director: Breck Eisner; Writer: James V. Hart, Thomas Dean Donnelly"
2114,Final Fantasy: The Spirits Within,"Donald Sutherland, Ming-Na Wen, Alec Baldwin, Ving Rhames, Steve Buscemi","Director: Hironobu Sakaguchi, Motonori Sakakibara; Writer: Al Reinert, Jeff Vintar"
1771,Captain America: The First Avenger,"Chris Evans, Hugo Weaving, Tommy Lee Jones, Hayley Atwell, Sebastian Stan","Director: Joe Johnston; Writer: Christopher Markus, Stephen McFeely"
36643,The World Is Not Enough,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane",Director: Michael Apted; Writer: Bruce Feirstein
8619,Master and Commander: The Far Side of the World,"Russell Crowe, Paul Bettany, James D'Arcy, Billy Boyd, Joseph Morgan","Director: Peter Weir; Writer: Peter Weir, John Collee"
50620,The Twilight Saga: Breaking Dawn - Part 2,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser",Director: Bill Condon; Writer: Melissa Rosenberg
65759,Happy Feet Two,"Elijah Wood, Robin Williams, Pink, E.G. Daily, Johnny A. Sanchez","Director: George Miller; Writer: George Miller, Warren Coleman"
1724,The Incredible Hulk,"Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson",Director: Louis Leterrier; Writer: Zak Penn
267935,The BFG,"Ruby Barnhill, Mark Rylance, Rebecca Hall, Jemaine Clement, Bill Hader",Director: Steven Spielberg; Writer: Melissa Mathison
281957,The Revenant,"Leonardo DiCaprio, Tom Hardy, Will Poulter, Domhnall Gleeson, Paul Anderson","Director: Alejandro González Iñárritu; Writer: Alejandro González Iñárritu, Mark L. Smith"
77950,Turbo,"Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson, Luis Guzmán","Director: David Soren; Writer: David Soren, Robert D. Siegel"
44896,Rango,"Johnny Depp, Isla Fisher, Ned Beatty, Bill Nighy, Alfred Molina",Director: Gore Verbinski; Writer: John Logan
270946,Penguins of Madagascar,"Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon, John Malkovich","Director: Eric Darnell, Simon J. Smith; Writer: Michael Colton, John Aboud"
2503,The Bourne Ultimatum,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn, Paddy Considine","Director: Paul Greengrass; Writer: George Nolfi, Scott Z. Burns"
9502,Kung Fu Panda,"Jack Black, Dustin Hoffman, Angelina Jolie, Jackie Chan, Lucy Liu","Director: Mark Osborne, John Stevenson; Writer: Glenn Berger, Jonathan Aibel"
102899,Ant-Man,"Paul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll, Bobby Cannavale","Director: Peyton Reed; Writer: Paul Rudd, Edgar Wright"
101299,The Hunger Games: Catching Fire,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks","Director: Francis Lawrence; Writer: Michael Arndt, Simon Beaufoy"
228161,Home,"Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez, Matt Jones","Director: Tim Johnson; Writer: Tom J. Astle, Matt Ember"
74,War of the Worlds,"Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin, Tim Robbins",Director: Steven Spielberg
8961,Bad Boys II,"Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union, Peter Stormare","Director: Michael Bay; Writer: Ron Shelton, Jerry Stahl"
417859,Puss in Boots,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris",Director: Chris Miller; Writer: Tom Wheeler
27576,Salt,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski, August Diehl",Director: Phillip Noyce; Writer: Kurt Wimmer
86834,Noah,"Russell Crowe, Jennifer Connelly, Emma Watson, Logan Lerman, Anthony Hopkins","Director: Darren Aronofsky; Writer: Darren Aronofsky, Ari Handel"
17578,The Adventures of Tintin,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg","Director: Steven Spielberg; Writer: Edgar Wright, Steven Moffat"
673,Harry Potter and the Prisoner of Azkaban,"Daniel Radcliffe, Rupert Grint, Emma Watson, Gary Oldman, David Thewlis",Director: Alfonso Cuarón; Writer: Steve Kloves
6972,Australia,"Nicole Kidman, Hugh Jackman, Essie Davis, David Wenham, Bryan Brown","Director: Baz Luhrmann; Writer: Stuart Beattie, Ronald Harwood"
82700,After Earth,"Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz, Glenn Morshower","Director: M. Night Shyamalan; Writer: M. Night Shyamalan, Gary Whitta"
10567,Dinosaur,"D. B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere","Director: Ralph Zondag, Eric Leighton; Writer: John Harrison"
181533,Night at the Museum: Secret of the Tomb,"Ben Stiller, Rami Malek, Rebel Wilson, Robin Williams, Owen Wilson","Director: Shawn Levy; Writer: Thomas Lennon, Ben Garant"
38055,Megamind,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill, David Cross","Director: Tom McGrath; Writer: Alan J. Schoolcraft, Brent Simons"
671,Harry Potter and the Philosopher's Stone,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Tom Felton",Director: Chris Columbus; Writer: Steve Kloves
49524,R.I.P.D.,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Stephanie Szostak, Mary-Louise Parker","Director: Robert Schwentke; Writer: Phil Hay, Matt Manfredi"
22,Pirates of the Caribbean: The Curse of the Black Pearl,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport","Director: Gore Verbinski; Writer: Ted Elliott, Terry Rossio"
131631,The Hunger Games: Mockingjay - Part 1,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Donald Sutherland","Director: Francis Lawrence; Writer: Danny Strong, Peter Craig"
591,The Da Vinci Code,"Tom Hanks, Audrey Tautou, Ian McKellen, Paul Bettany, Jean Reno",Director: Ron Howard; Writer: Akiva Goldsman
172385,Rio 2,"Jesse Eisenberg, Anne Hathaway, Leslie Mann, Jamie Foxx, Andy García","Director: Carlos Saldanha; Writer: Don Rhymer, Jenny Bicks"
36658,X2,"Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen","Director: Bryan Singer; Writer: Michael Dougherty, David Hayter"
51497,Fast Five,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson, Ludacris",Director: Justin Lin; Writer: Chris Morgan
58574,Sherlock Holmes: A Game of Shadows,"Robert Downey Jr., Jude Law, Jared Harris, Noomi Rapace, Kelly Reilly","Director: Guy Ritchie; Writer: Michele Mulroney, Kieran Mulroney"
18823,Clash of the Titans,"Sam Worthington, Liam Neeson, Ralph Fiennes, Gemma Arterton, Jason Flemyng","Director: Louis Leterrier; Writer: Phil Hay, Matt Manfredi"
861,Total Recall,"Arnold Schwarzenegger, Sharon Stone, Rachel Ticotin, Ronny Cox, Michael Ironside","Director: Paul Verhoeven; Writer: Dan O'Bannon, Ronald Shusett"
1911,The 13th Warrior,"Antonio Banderas, Vladimir Kulich, Dennis Storhøi, Daniel Southern, Clive Russell","Director: John McTiernan; Writer: William Wisher Jr., Warren Lewis"
49040,The Bourne Legacy,"Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn, Stacy Keach",Director: Tony Gilroy; Writer: Tony Gilroy
415,Batman & Robin,"George Clooney, Chris O'Donnell, Arnold Schwarzenegger, Uma Thurman, Alicia Silverstone",Director: Joel Schumacher
8871,How the Grinch Stole Christmas,"Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin","Director: Ron Howard; Writer: Jeffrey Price, Peter S. Seaman"
435,The Day After Tomorrow,"Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders",Director: Roland Emmerich
955,Mission: Impossible II,"Tom Cruise, Dougray Scott, Thandie Newton, Ving Rhames, Richard Roxburgh",Director: John Woo; Writer: Robert Towne
2133,The Perfect Storm,"George Clooney, Mark Wahlberg, Diane Lane, John C. Reilly, William Fichtner",Director: Wolfgang Petersen; Writer: William D. Wittliff
1979,Fantastic 4: Rise of the Silver Surfer,"Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon","Director: Tim Story; Writer: Don Payne, Mark Frost"
87827,Life of Pi,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur, Adil Hussain",Director: Ang Lee; Writer: David Magee
1250,Ghost Rider,"Nicolas Cage, Eva Mendes, Wes Bentley, Donal Logue, Sam Elliott",Director: Mark Steven Johnson; Writer: Mark Steven Johnson
324668,Jason Bourne,"Matt Damon, Alicia Vikander, Tommy Lee Jones, Vincent Cassel, Julia Stiles","Director: Paul Greengrass; Writer: Paul Greengrass, Christopher Rouse"
9471,Charlie's Angels: Full Throttle,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac, Robert Patrick","Director: McG; Writer: John August, Cormac Wibberley"
70981,Prometheus,"Noomi Rapace, Michael Fassbender, Guy Pearce, Idris Elba, Logan Marshall-Green","Director: Ridley Scott; Writer: Damon Lindelof, Jon Spaihts"
10996,Stuart Little 2,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Anna Hoelck",Director: Rob Minkoff; Writer: E.B. White
68724,Elysium,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga, Diego Luna",Director: Neill Blomkamp; Writer: Neill Blomkamp
2789,The Chronicles of Riddick,"Vin Diesel, Thandie Newton, Karl Urban, Colm Feore, Linus Roache",Director: David Twohy; Writer: David Twohy
97020,RoboCop,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish, Jackie Earle Haley",Director: José Padilha; Writer: Joshua Zetumer
7459,Speed Racer,"Emile Hirsch, Christina Ricci, Matthew Fox, Susan Sarandon, Scott Porter","Director: Lilly Wachowski, Lana Wachowski; Writer: Lilly Wachowski, Lana Wachowski"
42888,How Do You Know,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn",Director: James L. Brooks; Writer: James L. Brooks
37834,Knight and Day,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Viola Davis, Jordi Mollà",Director: James Mangold; Writer: Patrick O'Neill
75612,Oblivion,"Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough, Nikolaj Coster-Waldau","Director: Joseph Kosinski; Writer: Michael Arndt, Karl Gajdusek"
1895,Star Wars: Episode III - Revenge of the Sith,"Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Samuel L. Jackson",Director: George Lucas; Writer: George Lucas
1894,Star Wars: Episode II - Attack of the Clones,"Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Samuel L. Jackson","Director: George Lucas; Writer: George Lucas, Jonathan Hales"
585,"Monsters, Inc.","John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi, James Coburn","Director: Pete Docter; Writer: Andrew Stanton, Daniel Gerson"
76170,The Wolverine,"Hugh Jackman, Hiroyuki Sanada, Famke Janssen, Will Yun Lee, Tao Okamoto","Director: James Mangold; Writer: Scott Frank, Mark Bomback"
1893,Star Wars: Episode I - The Phantom Menace,"Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Ian McDiarmid",Director: George Lucas; Writer: George Lucas
49519,The Croods,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman","Director: Chris Sanders, Kirk De Micco; Writer: John Cleese, Chris Sanders"
2395,Asterix at the Olympic Games,"Clovis Cornillac, Gérard Depardieu, Franck Dubosc, José Garcia, Stéphane Rousseau","Director: Thomas Langmann, Frédéric Forestier; Writer: Thomas Langmann, Alexandre Charlot"
12100,Windtalkers,"Nicolas Cage, Adam Beach, Peter Stormare, Noah Emmerich, Mark Ruffalo","Director: John Woo; Writer: John Rice, Joe Batteer"
290595,The Huntsman: Winter's War,"Chris Hemsworth, Charlize Theron, Emily Blunt, Jessica Chastain, Nick Frost","Director: Cedric Nicolas-Troyan; Writer: Craig Mazin, Evan Spiliotopoulos"
98566,Teenage Mutant Ninja Turtles,"Megan Fox, Will Arnett, William Fichtner, Alan Ritchson, Noel Fisher","Director: Jonathan Liebesman; Writer: Josh Appelbaum, Evan Daugherty"
49047,Gravity,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen, Phaldut Sharma","Director: Alfonso Cuarón; Writer: Alfonso Cuarón, Jonás Cuarón"
9619,Dante's Peak,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith, Jeremy Foley, Elizabeth Hoffman",Director: Roger Donaldson; Writer: Leslie Bohem
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"Megan Fox, Stephen Amell, Will Arnett, Laura Linney, Pete Ploszek","Director: Dave Green; Writer: Josh Appelbaum, André Nemec"
166424,Fantastic Four,"Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell, Toby Kebbell","Director: Josh Trank; Writer: Simon Kinberg, Josh Trank"
1593,Night at the Museum,"Ben Stiller, Jake Cherry, Carla Gugino, Robin Williams, Dick Van Dyke","Director: Shawn Levy; Writer: Thomas Lennon, Ben Garant"
254128,San Andreas,"Dwayne Johnson, Alexandra Daddario, Carla Gugino, Ioan Gruffudd, Archie Panjabi",Director: Brad Peyton; Writer: Carlton Cuse
714,Tomorrow Never Dies,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Ricky Jay",Director: Roger Spottiswoode; Writer: Bruce Feirstein
2024,The Patriot,"Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs, Tchéky Karyo",Director: Roland Emmerich; Writer: Robert Rodat
163,Ocean's Twelve,"George Clooney, Brad Pitt, Catherine Zeta-Jones, Julia Roberts, Andy García",Director: Steven Soderbergh; Writer: George Nolfi
787,Mr. & Mrs. Smith,"Angelina Jolie, Brad Pitt, Vince Vaughn, Adam Brody, Kerry Washington",Director: Doug Liman; Writer: Simon Kinberg
262500,Insurgent,"Shailene Woodley, Theo James, Kate Winslet, Ansel Elgort, Miles Teller","Director: Robert Schwentke; Writer: Akiva Goldsman, Mark Bomback"
2567,The Aviator,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly, Alec Baldwin",Director: Martin Scorsese; Writer: John Logan
38745,Gulliver's Travels,"Jack Black, Amanda Peet, Emily Blunt, Jason Segel, Chris O'Dowd","Director: Rob Letterman; Writer: Joe Stillman, Nicholas Stoller"
40805,The Green Hornet,"Seth Rogen, Jay Chou, Christoph Waltz, Cameron Diaz, Edward Furlong","Director: Michel Gondry; Writer: Seth Rogen, Evan Goldberg"
53182,300: Rise of an Empire,"Sullivan Stapleton, Eva Green, Lena Headey, Callan Mulvey, David Wenham","Director: Noam Murro; Writer: Zack Snyder, Kurt Johnstad"
41513,The Smurfs,"Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofía Vergara, Tim Gunn","Director: Raja Gosnell; Writer: J. David Stem, David N. Weiss"
13700,Home on the Range,"Roseanne Barr, Judi Dench, Jennifer Tilly, Steve Buscemi, G. W. Bailey","Director: Will Finn, John Sanford; Writer: Will Finn, John Sanford"
262504,Allegiant,"Shailene Woodley, Theo James, Zoë Kravitz, Miles Teller, Naomi Watts","Director: Robert Schwentke; Writer: Stephen Chbosky, Adam Cooper"
39254,Real Steel,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand","Director: Shawn Levy; Writer: John Gatins, Leslie Bohem"
77931,The Smurfs 2,"Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays, Jonathan Winters",Director: Raja Gosnell; Writer: Karey Kirkpatrick
1639,Speed 2: Cruise Control,"Sandra Bullock, Jason Patric, Willem Dafoe, Temuera Morrison, Mike Hagerty","Director: Jan de Bont; Writer: Jeff Nathanson, Randall McCormick"
80274,Ender's Game,"Asa Butterfield, Harrison Ford, Hailee Steinfeld, Abigail Breslin, Ben Kingsley",Director: Gavin Hood; Writer: Gavin Hood
1571,Live Free or Die Hard,"Bruce Willis, Justin Long, Timothy Olyphant, Cliff Curtis, Maggie Q",Director: Len Wiseman; Writer: Mark Bomback
120,The Lord of the Rings: The Fellowship of the Ring,"Elijah Wood, Ian McKellen, Cate Blanchett, Orlando Bloom, Sean Bean","Director: Peter Jackson; Writer: Peter Jackson, Fran Walsh"
10204,Around the World in 80 Days,"Jackie Chan, Steve Coogan, Cécile de France, Robert Fyfe, Jim Broadbent","Director: Frank Coraci; Writer: David N. Titcher, David Benullo"
8489,Ali,"Will Smith, Jamie Foxx, Jon Voight, Mario Van Peebles, Ron Silver","Director: Michael Mann; Writer: Eric Roth, Michael Mann"
10588,The Cat in the Hat,"Mike Myers, Dakota Fanning, Spencer Breslin, Kelly Preston, Alec Baldwin","Director: Bo Welch; Writer: Jeff Schaffer, Alec Berg"
2048,"I, Robot","Will Smith, Bridget Moynahan, Alan Tudyk, James Cromwell, Bruce Greenwood","Director: Alex Proyas; Writer: Akiva Goldsman, Jeff Vintar"
1495,Kingdom of Heaven,"Orlando Bloom, Eva Green, Jeremy Irons, Marton Csokas, Brendan Gleeson",Director: Ridley Scott; Writer: William Monahan
10137,Stuart Little,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane","Director: Rob Minkoff; Writer: M. Night Shyamalan, Greg Brooker"
10198,The Princess and the Frog,"Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody","Director: Ron Clements, John Musker; Writer: Ron Clements, John Musker"
286217,The Martian,"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels, Michael Peña",Director: Ridley Scott; Writer: Drew Goddard
1635,The Island,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean, Steve Buscemi","Director: Michael Bay; Writer: Alex Kurtzman, Roberto Orci"
24113,Town & Country,"Warren Beatty, Diane Keaton, Goldie Hawn, Garry Shandling, Andie MacDowell",Director: Peter Chelsom; Writer: Buck Henry
9679,Gone in Sixty Seconds,"Nicolas Cage, Angelina Jolie, Giovanni Ribisi, Delroy Lindo, Will Patton",Director: Dominic Sena; Writer: Scott Rosenberg
98,Gladiator,"Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris","Director: Ridley Scott; Writer: David Franzoni, John Logan"
180,Minority Report,"Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow, Lois Smith","Director: Steven Spielberg; Writer: Scott Frank, Jon Cohen"
672,Harry Potter and the Chamber of Secrets,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Alan Rickman",Director: Chris Columbus; Writer: Steve Kloves
36557,Casino Royale,"Daniel Craig, Eva Green, Mads Mikkelsen, Judi Dench, Jeffrey Wright","Director: Martin Campbell; Writer: Paul Haggis, Robert Wade"
869,Planet of the Apes,"Mark Wahlberg, Tim Roth, Helena Bonham Carter, Michael Clarke Duncan, Kris Kristofferson",Director: Tim Burton
280,Terminator 2: Judgment Day,"Arnold Schwarzenegger, Linda Hamilton, Robert Patrick, Edward Furlong, Michael Edwards","Director: James Cameron; Writer: James Cameron, William Wisher Jr."
11322,Public Enemies,"Christian Bale, Johnny Depp, Giovanni Ribisi, Billy Crudup, Marion Cotillard","Director: Michael Mann; Writer: Michael Mann, Ann Biderman"
4982,American Gangster,"Denzel Washington, Russell Crowe, Chiwetel Ejiofor, Josh Brolin, Lymari Nadal","Director: Ridley Scott; Writer: Steven Zaillian, Mark Jacobson"
